title,price,link
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTE1Mjc4ODYxOTA4NDoxNzI3MjY5Njc4OnNwX2F0Zl9uZXh0OjMwMDI1MDgzMTQ5MzYzMjo6MDo6&url=%2FHP-i3-1215U-Graphics-Speakers-dy5008TU%2Fdp%2FB0BZS88YPT%2Fref%3Dsr_1_49_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269678%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop","74,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTE1Mjc4ODYxOTA4NDoxNzI3MjY5Njc4OnNwX2F0Zl9uZXh0OjMwMDEzMjgwMTMzNDMzMjo6MDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsr_1_50_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269678%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"(Refurbished) HP Chromebook 13 G1 6th Gen Intel Core m5 FHD Thin & Light Laptop (8 GB RAM| 32 GB eMMC Storage| 13.3"" (33.8 cm) FHD| Chrome OS| WiFi| Bluetooth| Webcam| Intel Graphics)","12,999",https://amazon.in//Refurbished-HP-Chromebook-13-G1/dp/B0D335SPLQ/ref=sr_1_51?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-51
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256 SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black,","22,990",https://amazon.in//Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_6?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.9_DYRQ4JIiUfuVtg49iGBA7sI-H1D611a7veVphpElxUphSgxH2HIqEAjIbfvzgwS9OGJ00HaFmR6Pok8m6JNRBiZBvrjNN5esTjo5rma7hKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_p5ZFmlFwkuazYZTBCX08-L3DxWBmfh-SruzL7ptfnp-1jU6PB0tegHxVwk8yDbDtiNrszv_wIboQOrC3aX40aA.6fUi69r5sUGc6KCeDl-4-ixidnitZXEyxyeI3ey1CA8&dib_tag=se&keywords=laptop&qid=1727269663&sprefix=laptop%2Caps%2C230&sr=8-6
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG","52,990",https://amazon.in//Acer-Graphics-Win11Home-A515-58GM-Fingerprint/dp/B0D1G7B66L/ref=sr_1_52?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-52
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"HP Laptop 15, 13th Gen Intel Core i3-1315U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Thin & Light, Intel Iris Xᵉ Graphics, Dual Speakers (Win 11, MSO 2021, Silver, 1.59 kg), fd0006TU","40,980",https://amazon.in//HP-i3-1315U-15-6-inch-Graphics-Speakers/dp/B0C3RF3HT3/ref=sr_1_53?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-53
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/512GB SSD/4GB RTX 2050 Graphics/60Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG","53,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTc1NjYyOTE1NzkzMjE1OjE3MjcyNjk2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDI2NTAzOTEzMjo6MDo6&url=%2FAcer-Graphics-Win11Home-AL15G-52-39-62cm%2Fdp%2FB0D32SKB4C%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D82JPIJIXTHA6%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.lx_GQlu78_Q_CgOrZZy9sGDjqspGAVTDWMx0oxp-hLgYLxM51OAk8JWwboavU-OaXLkYya1F92WXS1WXMWwNLg.e-M7mWj4QaWV8cuYXpX-ErKGN9NX8DAtncJL2vRP-PU%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D32SKB4C%26pd_rd_r%3Ddd0eec73-e3c2-4e1a-835d-0f07bb24cdc6%26pd_rd_w%3DS2xcI%26pd_rd_wg%3D9xPsk%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D5E0JWTXJYY7CNSN1B23E%26qid%3D1727269678%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D1-49-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG","52,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTc1NjYyOTE1NzkzMjE1OjE3MjcyNjk2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4MTUwMDA4OTAzMjo6MTo6&url=%2FAcer-Graphics-Win11Home-A515-58GM-Fingerprint%2Fdp%2FB0D1G7B66L%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D82JPIJIXTHA6%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.lx_GQlu78_Q_CgOrZZy9sGDjqspGAVTDWMx0oxp-hLgYLxM51OAk8JWwboavU-OaXLkYya1F92WXS1WXMWwNLg.e-M7mWj4QaWV8cuYXpX-ErKGN9NX8DAtncJL2vRP-PU%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D1G7B66L%26pd_rd_r%3Ddd0eec73-e3c2-4e1a-835d-0f07bb24cdc6%26pd_rd_w%3DS2xcI%26pd_rd_wg%3D9xPsk%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D5E0JWTXJYY7CNSN1B23E%26qid%3D1727269678%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D1-50-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FUIN","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTc1NjYyOTE1NzkzMjE1OjE3MjcyNjk2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0MjQ3Nzc4ODEzMjo6Mjo6&url=%2FLenovo-IdeaPad-i3-1215U-3months-82RJ00FUIN%2Fdp%2FB0DFH99H7X%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D82JPIJIXTHA6%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.lx_GQlu78_Q_CgOrZZy9sGDjqspGAVTDWMx0oxp-hLgYLxM51OAk8JWwboavU-OaXLkYya1F92WXS1WXMWwNLg.e-M7mWj4QaWV8cuYXpX-ErKGN9NX8DAtncJL2vRP-PU%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DFH99H7X%26pd_rd_r%3Ddd0eec73-e3c2-4e1a-835d-0f07bb24cdc6%26pd_rd_w%3DS2xcI%26pd_rd_wg%3D9xPsk%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D5E0JWTXJYY7CNSN1B23E%26qid%3D1727269678%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D1-51-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"HONOR MagicBook X14 Pro 2024, 13th Gen Intel Core i5-13420H (8GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.4Kg), Gray","44,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTc1NjYyOTE1NzkzMjE1OjE3MjcyNjk2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2NjgwODUwMDUzMjo6Mzo6&url=%2FMagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint%2Fdp%2FB0CXLRP4VJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D82JPIJIXTHA6%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.lx_GQlu78_Q_CgOrZZy9sGDjqspGAVTDWMx0oxp-hLgYLxM51OAk8JWwboavU-OaXLkYya1F92WXS1WXMWwNLg.e-M7mWj4QaWV8cuYXpX-ErKGN9NX8DAtncJL2vRP-PU%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CXLRP4VJ%26pd_rd_r%3Ddd0eec73-e3c2-4e1a-835d-0f07bb24cdc6%26pd_rd_w%3DS2xcI%26pd_rd_wg%3D9xPsk%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D5E0JWTXJYY7CNSN1B23E%26qid%3D1727269678%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D1-52-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, Thin & Light Laptop, 16"" (40.64 cm) FHD+,(16GB/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg) X1605VA-MB946WS","84,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTc1NjYyOTE1NzkzMjE1OjE3MjcyNjk2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4Mjc3MTIyOTAzMjo6NDo6&url=%2FASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB946WS%2Fdp%2FB0CHMYJ9BK%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D82JPIJIXTHA6%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.lx_GQlu78_Q_CgOrZZy9sGDjqspGAVTDWMx0oxp-hLgYLxM51OAk8JWwboavU-OaXLkYya1F92WXS1WXMWwNLg.e-M7mWj4QaWV8cuYXpX-ErKGN9NX8DAtncJL2vRP-PU%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CHMYJ9BK%26pd_rd_r%3Ddd0eec73-e3c2-4e1a-835d-0f07bb24cdc6%26pd_rd_w%3DS2xcI%26pd_rd_wg%3D9xPsk%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D5E0JWTXJYY7CNSN1B23E%26qid%3D1727269678%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D1-53-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN","34,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_54?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-54
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"(Refurbished)Lenovo ThinkPad L450 5th Gen Intel Core i3 Thin & Light HD Laptop (4 GB RAM/128 GB SSD/14"" (35.6 cm)/Windows 10/MS Office/Wifi/Bluetooth 4.0/Webcam/Integrated Graphics)","10,999",https://amazon.in//Lenovo-ThinkPad-Bluetooth-Integrated-Graphics/dp/B0B8RTN3SH/ref=sr_1_55?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-55
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 2GB Graphic Laptop (16 GB DDR4 RAM/512 GB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)","27,299",https://amazon.in//Refurbished-Lenovo-i7-6820HQ-Processor-Bluetooth/dp/B0D9KP134W/ref=sr_1_56?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-56
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN","48,990",https://amazon.in//MSI-i5-12450H-Windows-GeForce-B12UCX-1695IN/dp/B0CV9S9VTD/ref=sr_1_57?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-57
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"MSI Thin 15, Intel 13th Gen. Core i7 13620H, 40CM Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 4050, 6GB GDDR6/Cosmos Gray/1.86Kg), B13VE-2089IN","86,990",https://amazon.in//MSI-13620H-Windows-GeForce-B13VE-2089IN/dp/B0D2KPF1L3/ref=sr_1_58?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-58
"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","15,990",https://amazon.in//Chuwi-HeroBook-Pro-Celeron-Mini-HDMI/dp/B0D9RXH8X5/ref=sr_1_7?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.9_DYRQ4JIiUfuVtg49iGBA7sI-H1D611a7veVphpElxUphSgxH2HIqEAjIbfvzgwS9OGJ00HaFmR6Pok8m6JNRBiZBvrjNN5esTjo5rma7hKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_p5ZFmlFwkuazYZTBCX08-L3DxWBmfh-SruzL7ptfnp-1jU6PB0tegHxVwk8yDbDtiNrszv_wIboQOrC3aX40aA.6fUi69r5sUGc6KCeDl-4-ixidnitZXEyxyeI3ey1CA8&dib_tag=se&keywords=laptop&qid=1727269663&sprefix=laptop%2Caps%2C230&sr=8-7
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"HP Laptop 15,13th Gen Intel® Core i3-1315U,15.6inch(39.6 cm),FHD,Anti-Glare,8GB DDR4,512GB SSD,Dual Speakers,Windows 11,MSO 2021,Natural Silver,1.59 kg,15-fd0186TU","41,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTE1Mjc4ODYxOTA4NDoxNzI3MjY5Njc4OnNwX210ZjozMDAyODI3NjEzOTQzMzI6OjA6Og&url=%2FHP-i3-1315U-15-6inch-Anti-Glare-15-fd0186TU%2Fdp%2FB0D2KDCWJL%2Fref%3Dsr_1_59_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269678%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
